tag,avg_rating,rating_count
to be continued,4.225806451612903,31
coen brothers,4.225643382352941,1088
morally complex,4.225130890052356,191
hillarious,4.225,40
'60s feel,4.225,20
facts,4.225,20
grand finale,4.225,20
saturn award (best science fiction film),4.225,40
feel-good,4.224700399467377,1502
future noir,4.223880597014926,67
martin mcdonagh,4.223684210526316,38
longing,4.223404255319149,47
contemplative,4.22265625,128
witty,4.222266087643111,2533
based in real facts,4.222222222222222,18
magical,4.222222222222222,72
characters with great depth,4.222222222222222,18
philosophical conversation,4.222222222222222,18
bogart & bacall,4.222222222222222,18
survival instinct,4.221739130434782,115
badass,4.221739130434782,115
wes anderson,4.221418234442837,691
scenic,4.220848056537102,566
psychological torment,4.220588235294118,34
fairy tale romance,4.220588235294118,34
poetic,4.220512820512821,195
physics,4.220464135021097,474
own,4.220338983050848,295
the final twist,4.22,25
shrimp,4.21875,16
great use of music,4.21875,16
harper lee,4.21875,16
fear of death,4.21875,16
disturbing and moving,4.21875,16
cinematography,4.218388142658638,6477
cinéma vérité,4.217391304347826,23
expressionism,4.217391304347826,46
billy wilder,4.217105263157895,76
surreal,4.216363037752415,9112
suspensful,4.216216216216216,37
tension building,4.216101694915254,118
innocence lost,4.216101694915254,118
charming,4.215210355987055,309
amazing fight choreography,4.214285714285714,14
villain nonexistent or not needed for good story,4.214285714285714,35
allison williams,4.214285714285714,14
random unnecessary close-ups of cream,4.214285714285714,14
high octane,4.214285714285714,14
representation,4.214285714285714,14
trent reznor,4.214285714285714,14
marathi,4.214285714285714,14
atmosphere,4.212464589235127,353
touch of magic,4.212121212121212,33
madeline kahn,4.212121212121212,33
spike jonze,4.212121212121212,66
happy gay couple,4.211538461538462,26
heart-wrenching,4.211538461538462,26
multiple short stories,4.211538461538462,26
single shot,4.211340206185567,194
realistic violence,4.211111111111111,90
authenticity,4.211111111111111,45
90s classic,4.2105263157894735,19
mahershala ali,4.2105263157894735,19
great score,4.209677419354839,31
alternate endings,4.209090909090909,165
mind games,4.209090909090909,165
communication,4.208955223880597,67
female heroine,4.208860759493671,79
complicated plot,4.208641975308642,405
paul newman,4.208609271523179,151
emperor palpatine,4.208333333333333,24
dark protagonist,4.208333333333333,12
prep school,4.208333333333333,24
monolith,4.208333333333333,12
lucid dreaming,4.208333333333333,48
r:some strong sexual content/nudity,4.208333333333333,12
smart drugs,4.208333333333333,24
air raid,4.208333333333333,12
otherness,4.208333333333333,12
software engineer,4.208333333333333,12
unconventional plot,4.208333333333333,12
mã©lanie laurent,4.208333333333333,12
paul reiser,4.208333333333333,12
dark comedy,4.207739726027397,7300
edgy,4.2073170731707314,41
meaning of love,4.206896551724138,58
sustainability,4.206896551724138,29
oscar (best directing),4.206632653061225,588
lgbt-postive,4.205882352941177,17
production design,4.205882352941177,51
non-hollywood ending,4.205128205128205,39
revenge trilogy,4.204545454545454,22
lobbyist,4.204545454545454,22
ruined lives,4.204545454545454,22
satirical,4.204496788008566,1401
bast background universe,4.203703703703703,27
sensual,4.203703703703703,108
robert eggers,4.203125,32
oscar (best picture),4.202754399387911,1307
classic!,4.202127659574468,47
great cast,4.2018867924528305,265
software developers,4.201612903225806,62
optimistic,4.200819672131147,122
dogma,4.2,10
sensitive villians,4.2,15
postcard,4.2,10
machine gun leg,4.2,10
sincere,4.2,10
oscar (best art direction - set decoration),4.2,20
video recording,4.2,10
teenage life,4.2,10
virginia woolf,4.2,20
meaningful story,4.2,10
denis villneuve,4.2,35
elaborate,4.2,20
howard shore,4.2,15
furry,4.2,20
comraderie,4.2,30
integrity,4.2,30
great actions,4.2,10
capitalist society,4.2,10
anna karina,4.2,15
good script,4.2,20
small towns,4.2,10
cipher,4.2,10
jessica harper,4.2,10
childhood classic,4.2,25
caring,4.2,10
forced perspective,4.2,10
combinatorics,4.2,10
realism,4.1997863247863245,468
meditative,4.199380165289257,484
lovecraftian mythology,4.199074074074074,108
questions reality,4.198529411764706,68
singularity,4.198412698412699,63
starship pilots,4.197368421052632,38
character development,4.197339246119734,451
time dilation,4.196969696969697,33
david fincher,4.196572580645161,496
dramedy,4.196428571428571,56
unfulfilled love,4.196428571428571,28
rituals,4.195652173913044,23
crime thriller,4.195652173913044,23
poignant,4.19551282051282,468
revenge and forgiveness,4.1953125,64
makoto shinkai,4.195121951219512,41
domhnall gleeson,4.195121951219512,41
jordan peele,4.195121951219512,82
consciousness,4.195054945054945,182
black hole,4.194805194805195,154
lakeith stanfield,4.194444444444445,18
average hero,4.194444444444445,18
clever twists,4.194444444444445,18
akira kurosawa,4.194256756756757,296
intimate,4.19375,160
library of congress,4.192857142857143,70
judd apatow movie,4.1923076923076925,13
toplist22,4.1923076923076925,13
prospect,4.1923076923076925,13
eastwood,4.1923076923076925,13
anders thomas jensen,4.1923076923076925,13
questioning morality,4.1923076923076925,13
moon base,4.1923076923076925,13
saturn award (best fantasy film),4.1923076923076925,13
online relationships,4.1923076923076925,13
freedom,4.191761363636363,352
gripping,4.191588785046729,214
zachary quinto,4.1911764705882355,34
idealism,4.190283400809717,247
fran,4.19,50
happy end,4.189655172413793,29
economics,4.1891891891891895,185
henry fonda,4.189024390243903,82
horrors of war,4.188811188811189,143
dream within a dream,4.188524590163935,61
computer science,4.188,125
metaphorical,4.1877828054298645,221
life questions,4.1875,40
60's,4.1875,16
genre-bending,4.1875,16
drugs & music,4.1875,24
crisis management,4.1875,32
autonomous house,4.1875,16
feel good movie,4.187418086500656,763
kevin spacey,4.18719806763285,828
realistic,4.187120291616039,1646
quirky romantic,4.187074829931973,147
alternate reality,4.186702127659575,2820
visual,4.186305732484076,314
odd couple,4.186274509803922,51
john belushi,4.186046511627907,43
good music,4.185258964143427,251
imagery,4.185185185185185,27
paul thomas anderson,4.184971098265896,173
cornetto trilogy,4.184782608695652,46
heath ledger,4.184444444444445,450
napoleanic war,4.184210526315789,19
pseudo rated,4.184210526315789,19
favelas,4.184210526315789,19
victorian gothic,4.184210526315789,19
real,4.184210526315789,57
good characters,4.183333333333334,30
nathan fillion,4.183098591549296,71
trippy,4.182656826568266,271
alternate timeline,4.1824324324324325,148
charisma,4.181818181818182,11
edge of your seat,4.181818181818182,22
unhinged,4.181818181818182,22
men's rights,4.181818181818182,11
men's rights movement,4.181818181818182,11
fighting inner demons,4.181818181818182,11
sofia coppola,4.181818181818182,66
courier,4.181818181818182,11
globalisation,4.181818181818182,11
uma thruman,4.181818181818182,11
auteur,4.181818181818182,11
leonid gayday,4.181818181818182,22
r:graphic sexuality,4.181818181818182,11
tony curtis,4.181818181818182,22
telling a joke,4.181818181818182,11
1980's stylings,4.181818181818182,11
great cast excellent,4.181818181818182,11
reality check,4.181818181818182,11
good acting,4.181254841208365,1291
black lead character,4.180851063829787,47
jane austen,4.180769230769231,260
tragicomedy,4.180327868852459,61
edward norton,4.1802507836990594,957
comical violence,4.18,50
good and evil,4.18,25
smart characters,4.18,25
nolan,4.18,25
oscar (best actor),4.179752066115703,484
great villain,4.179558011049724,181
peter jackson,4.179032258064516,310
cyber,4.178571428571429,14
good pacing,4.178571428571429,28
formula 1,4.178571428571429,42
silly but good,4.178571428571429,28
saint,4.178571428571429,14
lifestyle,4.178571428571429,14
classics,4.178571428571429,14
visual appealing,4.178571428571429,14
cool dialogues,4.178571428571429,28
space action,4.178571428571429,112
pedro almodovar,4.177966101694915,59
data science,4.177777777777778,45
quirky,4.176752395360565,5949
purpose in life,4.176666666666667,150
good message,4.176470588235294,51
well directed,4.176470588235294,17
dignity,4.176470588235294,17
thomas harris,4.176470588235294,17
ari aster,4.176470588235294,51
cosmos,4.176470588235294,34
social commentary,4.1751571820087054,6203
setting:space/space ship,4.175,20
leigh whannell,4.175,20
famous scene,4.175,20
unconventional friendship,4.175,20
demonology,4.174242424242424,66
dimension travel,4.173913043478261,23
frances mcdormand,4.173684210526316,190
exciting,4.173469387755102,245
warm,4.173267326732673,101
mystery thriller,4.173076923076923,26
francis ford copolla,4.173076923076923,26
ethical dilemma,4.1726190476190474,84
screenwriting,4.172413793103448,58
my dvds,4.172413793103448,58
adorable,4.172413793103448,29
artistic,4.1720516962843295,619
chow yun fat,4.171875,32
kindness,4.171875,64
relevant,4.171052631578948,38
justice,4.170781893004115,486
dark humor,4.170373876005679,2113
entrepreneurship,4.17,50
creative,4.169270833333333,576
brendan gleeson,4.1692307692307695,65
lone fighter,4.169014084507042,71
inventive,4.168067226890757,119
likeable,4.166666666666667,12
atonement,4.166666666666667,21
norad,4.166666666666667,12
finding your identity,4.166666666666667,18
mechs,4.166666666666667,18
visually appealing,4.166666666666667,8838
ricardo darin,4.166666666666667,39
toshirã´ mifune,4.166666666666667,12
cute girls,4.166666666666667,12
oakland,4.166666666666667,21
individual,4.166666666666667,12
bad to good,4.166666666666667,18
cultural authenticity,4.166666666666667,30
sikh,4.166666666666667,12
everyday life,4.166666666666667,60
overcoming odds,4.166666666666667,12
agatha christie-like,4.166666666666667,36
meta-indie,4.166666666666667,12
violent humor,4.166666666666667,21
remote place,4.166666666666667,12
oscar nominated,4.166666666666667,24
rita hayworth,4.166666666666667,24
misunderstood,4.166666666666667,12
ulrich thomsen,4.166666666666667,15
ultra panavision 70,4.166666666666667,12
building a family,4.166666666666667,18
manipulative personality,4.166666666666667,24
persistence,4.166666666666667,12
cinematic,4.166666666666667,12
ancient books,4.166666666666667,15
partricia arquette,4.166666666666667,15
prison escape,4.165765765765766,555
self discovery,4.164192949907235,539
daniel day-lewis,4.164031620553359,253
martin scorsese,4.1640042598509055,939
ken watanabe,4.163934426229508,61
german expressionism,4.163793103448276,116
stylized,4.163707921621169,5971
oscar (best cinematography),4.163176265270506,573
puzzling,4.162790697674419,43
mike judge,4.162162162162162,74
terry gilliam,4.162121212121212,330
awesome martial arts,4.161290322580645,31
visually stunning,4.161148783406462,2507
dreams,4.161117717003568,841
human nature,4.161111111111111,90
original,4.1610259122157585,1891
fresh,4.160714285714286,28
off-beat comedy,4.160714285714286,532
understated charm,4.160714285714286,28
anti-fascism,4.160714285714286,28
spiritual journey,4.160583941605839,137
jim henson,4.160493827160494,81
leonardo dicaprio,4.160128805620609,1708
soundtrack,4.160031533307055,2537
jonathan demme,4.16,25
michael madsen,4.16,25
criminal mind,4.16,50
multiverse,4.159774436090226,266
anti-war,4.159594095940959,542
so funny,4.159090909090909,22
michael haneke,4.158333333333333,60
unlikely heroes,4.157894736842105,19
cool gadgets,4.157894736842105,19
friends should see,4.157894736842105,19
interesting,4.157303370786517,801
outdoors,4.1571428571428575,70
cryptography,4.156903765690377,239
toplist11,4.15625,16
mountain man,4.15625,16
replicant,4.15625,16
strangely compelling,4.15625,32
vincent gallo,4.15625,16
ralph macchio,4.15625,16
well done,4.15625,64
true,4.15625,16
british comedy,4.156062424969988,833
multiple storylines,4.155574043261232,1803
tesla,4.155172413793103,29
life & death,4.154054054054054,185
better than the old version,4.153846153846154,13
tales,4.153846153846154,13
current,4.153846153846154,13
nested virtualization,4.153846153846154,13
social issues,4.153846153846154,26
maths,4.153846153846154,13
kim novak,4.153846153846154,13
arm-implanted guns,4.153846153846154,13
historic,4.153846153846154,26
alternative life,4.153846153846154,13
robert ludlum,4.153061224489796,49
dark,4.152730082417582,5824
techno-evolution,4.1525423728813555,59
mathematics,4.1521984216459975,887
pink floyd,4.1521739130434785,23
al pacino,4.151639344262295,854
tension,4.151416122004357,459
great photograpy,4.151162790697675,86
authentic,4.1506849315068495,146
cult classic,4.150592216582064,1182
optimism,4.150442477876106,113
zlist1,4.15,10
totalitarian,4.15,10
star trek: next generation,4.15,10
migrants,4.15,10
valhalla,4.15,10
strong director,4.15,10
scent,4.15,10
pyschopath,4.15,10
retired agent,4.15,10
conservation,4.15,10
physiological thriller,4.15,10
tear-jerker,4.15,10
well plotted,4.15,10
noel coward,4.15,10
christopher waltz,4.15,10
touching ending,4.15,10
simpsons,4.15,30
goodness,4.15,10
takeshi kaneshiro,4.15,10
witty dialogues,4.15,10
gentlemanly,4.1484375,64
werner herzog,4.148,125
confronting death,4.147058823529412,17
toplist17,4.147058823529412,17
ramen,4.147058823529412,17
great chemistry,4.147058823529412,17
2d/3d hybrid animation,4.147058823529412,17
katherine hepburn,4.146341463414634,41
r rated,4.146341463414634,41
danny elfman,4.146341463414634,41
seen more than once,4.14626218851571,923
visually appealling,4.145833333333333,24
life story,4.145833333333333,48
suspenseful,4.145575221238938,1130
cary elwes,4.1454545454545455,55
quirky style,4.145161290322581,31
coming-of-age,4.142857142857143,133
savior,4.142857142857143,14
liza minnelli,4.142857142857143,14
dedication,4.142857142857143,28
hypnotic,4.142857142857143,14
great lines,4.142857142857143,14
whit stillman,4.142857142857143,14
reverse timeline,4.142857142857143,70
minimalist,4.1425,200
psychedelic,4.1420168067226895,595
oscar (best effects - visual effects),4.141843971631205,282
tom clancy,4.141666666666667,60
richard linklater,4.141221374045801,131
tennessee williams,4.140625,32
comic book villain,4.14,25
happy,4.139240506329114,79
guy ritchie,4.138964577656676,367
linguist,4.138888888888889,18
for katie,4.138888888888889,18
literary,4.138888888888889,18
emily perkins,4.138888888888889,18
emir kusturica,4.138888888888889,36
